B3I103130,分子生物学(全汉语),,,,,学院路校区,"郑  权◇[1-9周]星期三第7,8节,星期一第7,8节◇(一)213◇",核心专业类,必修,生物与医学工程学院,2.0,17/30 对外:0/0
B3I103140,基因工程与蛋白质工程,,,,,学院路校区,"郑丽沙◇[11-16周]星期五第3,4节,星期二第3,4节◇(一)307◇*郑丽沙◇[12-15周]星期三第5,6节,[12-15周]星期三第7,8节◇◇",核心专业类,必修,生物与医学工程学院,2.0,17/30 对外:0/0
B3I103150,细胞工程(全汉语),,,,,学院路校区,"贡向辉,贾潇凌◇[1-17周]星期二第5,6节◇(一)305◇",核心专业类,必修,生物与医学工程学院,2.0,17/30 对外:0/0
B3I103160,反应器技术,,,,,学院路校区,"贡向辉,谢倍珍◇[1-9周]星期四第1,2节◇(一)305◇*贡向辉◇[10-17周]星期三第1,2节,[10-17周]星期三第3,4节◇◇",核心专业类,必修,生物与医学工程学院,2.0,14/25 对外:0/0
B3I103210,生物材料(全汉语),,,,,学院路校区,"周  钢,刘海峰◇[1-17双周]星期五第7,8节,[1-17周]星期二第7,8节◇(一)402◇",核心专业类,必修,生物与医学工程学院,3.0,37/80 对外:2/10
B3I103220,医用金属材料(全汉语),,,,,学院路校区,"顾雪楠◇[1-17周]星期二第5,6节◇(一)303◇",核心专业类,必修,生物与医学工程学院,3.0,20/30 对外:2/2
B3I103230,医用高分子材料(全汉语),,,,,学院路校区,"牛旭锋,李林昊◇[1-17周]星期四第5,6节◇主M203(录播)◇",核心专业类,必修,生物与医学工程学院,3.0,25/35 对外:3/3
B3I103240,医用无机非金属材料(全汉语),,,,,学院路校区,"李晓明◇[2-10周]星期四第7,8节,星期二第7,8节◇(一)307◇",核心专业类,必修,生物与医学工程学院,2.0,19/30 对外:1/2
B3I103250,生物材料检测与评价技术(全汉语),,,,,学院路校区,"李  萍,李林昊◇[1-17周]星期一第3,4节◇(一)303◇",核心专业类,必修,生物与医学工程学院,2.0,20/30 对外:2/2
B3I103410,生物力学(全汉语),,,,,学院路校区,"孙安强,宫赫,刘笑宇,姚  杰,康红艳,王亚伟◇[1-13周]星期五第1,2节,[1-13周]星期一第5,6节◇(一)402◇",核心专业类,必修,生物与医学工程学院,3.0,63/99 对外:10/10
B3I103420,肌骨系统生物力学(全汉语),,,,,学院路校区,"宫赫,刘笑宇,姚  杰,王亚伟◇[1-13周]星期五第3,4节,星期一第3,4节◇(一)305◇",核心专业类,必修,生物与医学工程学院,3.0,16/30 对外:2/2
B3I103430,血流动力学(全汉语),,,,,学院路校区,"孙安强◇[1-17双周]星期三第5,6节,[1-17周]星期二第5,6节◇(一)307◇",核心专业类,必修,生物与医学工程学院,3.0,18/33 对外:2/3
B3I103440,细胞生物力学(全汉语),,,,,学院路校区,"贾潇凌,刘  肖,康红艳◇[1-17周]星期四第1,2节◇(一)307◇",核心专业类,必修,生物与医学工程学院,2.0,17/30 对外:0/0
B3I103450,生物力学实验技术(全汉语),,,,,学院路校区,"孙安强,王丽珍,刘笑宇,姚  杰◇[1-13周]星期三第3,4节◇(一)305◇",核心专业类,必修,生物与医学工程学院,2.0,14/30 对外:0/0
B3I103510,生物医学电子(全汉语),,,,,学院路校区,"张  弛◇[1-13周]星期四第5,6节,[1-13周]星期一第1,2节◇(一)402◇",核心专业类,必修,生物与医学工程学院,3.0,63/75 对外:5/5
B3I103540,生物医学信号处理(全英语),,,,,学院路校区,"王  玲◇[1-17周]星期三第3,4节◇(一)309◇",核心专业类,必修,生物与医学工程学院,2.0,27/65 对外:10/10
